MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,PREC,SINT,FT,FM,PEAK,PDIR,VOLT,DWPF
1,23,2012, 2,36,HST, 70.0,71,0.0,0.0,,2,1.0,11.05,,68.0,17,0,0,,60.2
1,23,2012, 3,36,HST, 73.0,66,0.0,0.0,,2,1.0,11.05,,69.0,17,0,0,,61.0
1,23,2012, 4,36,HST, 73.0,67,0.0,0.0,,2,1.0,11.05,,68.0,16,0,0,,61.4
1,23,2012, 5,36,HST, 73.0,70,0.0,0.0,,2,1.0,11.05,,67.0,16,0,0,,62.6
1,23,2012, 6,36,HST, 72.0,67,0.0,0.0,,2,1.0,11.05,,65.0,17,0,0,,60.4
1,23,2012, 7,36,HST, 73.0,64,0.0,0.0,,2,10.0,11.05,,67.0,18,0,0,,60.1
1,23,2012, 8,36,HST, 80.0,59,0.0,0.0,,2,169.0,11.05,,73.0,18,0,0,,64.4
1,23,2012, 9,36,HST, 78.0,49,0.0,0.0,,2,429.0,11.05,,88.0,13,0,0,,57.3
1,23,2012, 10,36,HST, 84.0,44,0.0,0.0,,2,290.0,11.05,,93.0,9,0,0,,59.7
1,23,2012, 11,36,HST, 87.0,44,0.0,0.0,,2,270.0,11.05,,98.0,7,0,0,,62.4
1,23,2012, 12,36,HST, 86.0,50,0.0,0.0,,2,503.0,11.05,,108.0,6,0,0,,65.2
1,23,2012, 13,36,HST, 88.0,44,0.0,0.0,,2,775.0,11.05,,117.0,4,0,0,,63.3
1,23,2012, 14,36,HST, 85.0,51,0.0,0.0,,2,732.0,11.05,,106.0,5,0,0,,64.8
1,23,2012, 15,36,HST, 85.0,58,0.0,0.0,,2,448.0,11.05,,103.0,5,0,0,,68.5
1,23,2012, 16,36,HST, 84.0,51,0.0,0.0,,2,317.0,11.05,,89.0,7,0,0,,63.9
1,23,2012, 17,36,HST, 80.0,63,0.0,0.0,,2,127.0,11.05,,87.0,8,0,0,,66.2
1,23,2012, 18,36,HST, 73.0,67,0.0,0.0,,2,26.0,11.05,,74.0,10,0,0,11.00,61.4
1,23,2012, 19,36,HST, 77.0,74,0.0,0.0,,2,1.0,11.05,,77.0,11,0,0,,68.1
1,23,2012, 20,36,HST, 77.0,74,0.0,0.0,,2,0.0,11.05,,78.0,12,0,0,,68.1
1,23,2012, 21,36,HST, 75.0,73,0.0,0.0,,2,1.0,11.05,,74.0,12,0,0,,65.7
1,23,2012, 22,36,HST, 73.0,72,0.0,0.0,,2,1.0,11.05,,71.0,13,0,0,,63.4
1,23,2012, 23,36,HST, 73.0,74,0.0,0.0,,2,0.0,11.05,,71.0,14,0,0,,64.2
1,24,2012, 0,36,HST, 72.0,74,0.0,0.0,,2,0.0,11.05,,68.0,15,0,0,,63.2
1,24,2012, 1,36,HST, 74.0,66,0.0,0.0,,2,1.0,11.05,,68.0,16,0,0,,61.9
1,24,2012, 2,36,HST, 71.0,69,0.0,0.0,,2,1.0,11.05,,67.0,16,0,0,,60.3
1,24,2012, 3,36,HST, 74.0,74,0.0,0.0,,2,1.0,11.05,,71.0,17,0,0,,65.2
1,24,2012, 4,36,HST, 70.0,77,0.0,0.0,,2,0.0,11.05,,67.0,17,0,0,,62.4
1,24,2012, 5,36,HST, 72.0,76,0.0,0.0,,2,1.0,11.05,,67.0,17,0,0,,64.0
1,24,2012, 6,36,HST, 70.0,76,0.0,0.0,,2,0.0,11.05,,67.0,16,0,0,,62.1
1,24,2012, 7,36,HST, 72.0,76,0.0,0.0,,2,8.0,11.05,,68.0,17,0,0,,64.0
1,24,2012, 8,36,HST, 75.0,76,0.0,0.0,,2,163.0,11.05,,74.0,17,0,0,,66.9
1,24,2012, 9,36,HST, 80.0,60,0.0,0.0,,2,336.0,11.05,,84.0,17,0,0,,64.8
1,24,2012, 10,36,HST, 91.0,45,0.0,0.0,,2,556.0,11.05,,111.0,8,0,0,,66.7
1,24,2012, 11,36,HST, 92.0,32,0.0,0.0,,2,771.0,11.05,,122.0,5,0,0,,57.9
1,24,2012, 12,36,HST, 87.0,41,0.0,0.0,,2,770.0,11.05,,114.0,5,0,0,,60.4
1,24,2012, 13,36,HST, 88.0,43,0.0,0.0,,2,803.0,11.05,,117.0,4,0,0,,62.7
1,24,2012, 14,36,HST, 88.0,46,0.0,0.0,,2,787.0,11.05,,116.0,3,0,0,,64.6
1,24,2012, 15,36,HST, 88.0,40,0.0,0.0,,1,717.0,11.05,,109.0,2,0,0,,60.6
1,24,2012, 16,36,HST, 78.0,53,0.0,0.0,,1,349.0,11.05,,85.0,7,0,0,11.70,59.5
1,24,2012, 17,36,HST, 74.0,65,0.0,0.0,,2,112.0,11.05,,78.0,8,0,0,11.40,61.5
1,24,2012, 18,36,HST, 78.0,62,0.0,0.0,,2,13.0,11.05,,78.0,8,0,0,,63.9
1,24,2012, 19,36,HST, 76.0,69,0.0,0.0,,2,1.0,11.05,,76.0,10,0,0,,65.1
1,24,2012, 20,36,HST, 79.0,59,0.0,0.0,,2,0.0,11.05,,75.0,11,0,0,,63.4
1,24,2012, 21,36,HST, 77.0,63,0.0,0.0,,2,1.0,11.05,,73.0,12,0,0,,63.4
1,24,2012, 22,36,HST, 77.0,62,0.0,0.0,,2,0.0,11.05,,74.0,13,0,0,,63.0
1,24,2012, 23,36,HST, 76.0,68,0.0,0.0,,2,1.0,11.05,,75.0,13,0,0,,64.7
1,25,2012, 0,36,HST, 76.0,65,0.0,0.0,,2,1.0,11.05,,76.0,14,0,0,,63.4
1,25,2012, 1,36,HST, 77.0,61,0.0,0.0,,2,0.0,11.05,,74.0,13,0,0,,62.5
1,25,2012, 2,36,HST, 76.0,62,0.0,0.0,,2,1.0,11.05,,73.0,14,0,0,,62.0
1,25,2012, 3,36,HST, 75.0,67,0.0,0.0,,2,1.0,11.05,,74.0,14,0,0,,63.3
1,25,2012, 4,36,HST, 74.0,69,0.0,0.0,,2,1.0,11.05,,73.0,15,0,0,,63.2
1,25,2012, 5,36,HST, 73.0,66,0.0,0.0,,2,1.0,11.05,,72.0,15,0,0,,61.0
1,25,2012, 6,36,HST, 74.0,66,0.0,0.0,,2,1.0,11.05,,70.0,15,0,0,,61.9
1,25,2012, 7,36,HST, 74.0,65,0.0,0.0,,2,7.0,11.05,,71.0,15,0,0,,61.5
1,25,2012, 8,36,HST, 77.0,63,0.0,0.0,,2,159.0,11.05,,77.0,14,0,0,,63.4
1,25,2012, 9,36,HST, 79.0,66,0.0,0.0,,2,237.0,11.05,,86.0,13,0,0,,66.6
1,25,2012, 10,36,HST, 83.0,55,0.0,0.0,,2,272.0,11.05,,94.0,8,0,0,,65.1
1,25,2012, 11,36,HST, 96.0,44,0.0,0.0,,2,460.0,11.05,,114.0,7,0,0,,70.5
1,25,2012, 12,36,HST, 85.0,41,0.0,0.0,,2,438.0,11.05,,105.0,5,0,0,,58.6
1,25,2012, 13,36,HST, 78.0,62,0.0,0.0,,2,60.0,11.05,,83.0,9,0,0,,63.9
1,25,2012, 14,36,HST, 81.0,55,0.0,0.0,,2,128.0,11.05,,85.0,9,0,0,,63.3
1,25,2012, 15,36,HST, 81.0,54,0.0,0.0,,1,166.0,11.05,,89.0,10,0,0,,62.8
1,25,2012, 16,36,HST, 81.0,60,0.0,0.0,,1,146.0,11.05,,86.0,9,0,0,,65.8
1,25,2012, 17,36,HST, 77.0,65,0.0,0.0,,1,51.0,11.05,,80.0,10,0,0,,64.3
1,25,2012, 18,36,HST, 76.0,70,0.0,0.0,,1,11.0,11.05,,77.0,11,0,0,,65.5
1,25,2012, 19,36,HST, 78.0,72,0.0,0.0,,1,1.0,11.05,,78.0,12,0,0,,68.2
1,25,2012, 20,36,HST, 79.0,71,0.0,0.0,,1,1.0,11.05,,79.0,12,0,0,,68.8
1,25,2012, 21,36,HST, 78.0,72,0.0,0.0,,1,1.0,11.05,,79.0,13,0,0,,68.2
1,25,2012, 22,36,HST, 78.0,73,0.0,0.0,,1,1.0,11.05,,79.0,13,0,0,,68.6
1,25,2012, 23,36,HST, 81.0,72,0.0,0.0,,1,1.0,11.05,,80.0,13,0,0,,71.1
1,26,2012, 0,36,HST, 79.0,72,0.0,0.0,,1,1.0,11.05,,79.0,14,0,0,,69.2
1,26,2012, 1,36,HST, 77.0,73,0.0,0.0,,1,1.0,11.05,,79.0,15,0,0,,67.7
1,26,2012, 2,36,HST, 78.0,72,0.0,0.0,,1,0.0,11.05,,79.0,15,0,0,,68.2
1,26,2012, 3,36,HST, 78.0,73,0.0,0.0,,1,1.0,11.05,,78.0,15,0,0,,68.6
1,26,2012, 4,36,HST, 78.0,73,5.0,16.0,107,1,1.0,11.05,,79.0,16,16,128,,68.6
1,26,2012, 5,36,HST, 78.0,74,4.0,15.0,96,1,1.0,11.05,,79.0,15,15,130,,69.0
1,26,2012, 6,36,HST, 78.0,74,4.0,14.0,76,1,1.0,11.05,,79.0,16,14,125,,69.0
1,26,2012, 7,36,HST, 79.0,74,0.0,14.0,93,1,2.0,11.05,,79.0,15,14,122,,70.0
1,26,2012, 8,36,HST, 78.0,74,8.0,16.0,106,1,41.0,11.05,,81.0,16,16,120,,69.0
1,26,2012, 9,36,HST, 80.0,74,7.0,17.0,102,1,147.0,11.05,,85.0,15,17,127,,70.9
1,26,2012, 10,36,HST, 81.0,73,8.0,18.0,93,1,249.0,11.05,,88.0,12,18,122,,71.5
1,26,2012, 11,36,HST, 83.0,58,4.0,20.0,107,1,236.0,11.05,,91.0,10,20,122,,66.7
1,26,2012, 12,36,HST, 82.0,63,3.0,17.0,122,1,120.0,11.05,,87.0,10,17,128,,68.1
1,26,2012, 13,36,HST, 84.0,57,4.0,18.0,116,1,222.0,11.05,,94.0,10,18,119,,67.1
1,26,2012, 14,36,HST, 83.0,55,0.0,18.0,132,1,305.0,11.05,,92.0,8,18,108,,65.1
1,26,2012, 15,36,HST, 84.0,58,0.0,0.0,,2,213.0,11.05,,90.0,9,0,0,,67.6
1,26,2012, 16,36,HST, 82.0,64,0.0,17.0,134,2,84.0,11.05,,84.0,10,17,118,,68.6
1,26,2012, 17,36,HST, 79.0,70,0.0,0.0,,2,30.0,11.06,,81.0,12,0,0,,68.4
1,26,2012, 18,36,HST, 78.0,73,0.0,0.0,,2,2.0,11.08,,79.0,14,0,0,,68.6
1,26,2012, 19,36,HST, 76.0,74,0.0,0.0,,2,1.0,11.24,,79.0,15,0,0,,67.1
1,26,2012, 20,36,HST, 74.0,74,0.0,0.0,,2,1.0,11.69,,73.0,16,0,0,,65.2
1,26,2012, 21,36,HST, 69.0,76,0.0,0.0,,2,0.0,11.71,,71.0,17,0,0,,61.1
1,26,2012, 22,36,HST, 72.0,78,0.0,0.0,,2,1.0,11.71,,71.0,18,0,0,,64.8
1,26,2012, 23,36,HST, 72.0,74,0.0,0.0,,2,0.0,11.71,,71.0,18,0,0,,63.2
1,27,2012, 0,36,HST, 72.0,76,0.0,0.0,,2,1.0,11.71,,70.0,17,0,0,,64.0
1,27,2012, 1,36,HST, 74.0,79,0.0,0.0,,2,1.0,11.71,,71.0,18,0,0,,67.1
1,27,2012, 2,36,HST, 71.0,79,0.0,0.0,,2,1.0,11.71,,69.0,18,0,0,,64.1
1,27,2012, 3,36,HST, 73.0,79,0.0,0.0,,2,1.0,11.71,,74.0,20,0,0,,66.1
1,27,2012, 4,36,HST, 72.0,80,0.0,0.0,,2,0.0,11.71,,71.0,18,0,0,,65.5
1,27,2012, 5,36,HST, 69.0,84,0.0,0.0,,2,1.0,11.71,,65.0,18,0,0,,64.0
1,27,2012, 6,36,HST, 73.0,74,0.0,0.0,,2,1.0,11.71,,70.0,17,0,0,,64.2
1,27,2012, 7,36,HST, 73.0,74,0.0,0.0,,2,5.0,11.71,,69.0,17,0,0,,64.2
1,27,2012, 8,36,HST, 74.0,59,0.0,0.0,,2,40.0,11.71,,72.0,17,0,0,,58.7
1,27,2012, 9,36,HST, 83.0,54,0.0,0.0,,2,310.0,11.71,,85.0,17,0,0,,64.6
1,27,2012, 10,36,HST, 90.0,48,0.0,0.0,,2,629.0,11.71,,100.0,13,0,0,,67.6
1,27,2012, 11,36,HST, 86.0,51,0.0,0.0,,2,362.0,11.71,,94.0,11,0,0,,65.7
1,27,2012, 12,36,HST, 80.0,71,0.0,0.0,,2,142.0,11.71,,89.0,16,0,0,,69.7
1,27,2012, 13,36,HST, 82.0,60,0.0,0.0,,2,250.0,11.71,,85.0,13,0,0,,66.7
1,27,2012, 14,36,HST, 80.0,64,0.0,0.0,,2,129.0,11.71,,82.0,14,0,0,,66.7
1,27,2012, 15,36,HST, 78.0,67,0.0,0.0,,2,104.0,11.71,,80.0,17,0,0,,66.1
1,27,2012, 16,36,HST, 81.0,62,0.0,0.0,,2,134.0,11.71,,80.0,15,0,0,,66.7
1,27,2012, 17,36,HST, 76.0,65,0.0,0.0,,2,38.0,11.72,,77.0,16,0,0,,63.4
1,27,2012, 18,36,HST, 78.0,74,0.0,0.0,,2,10.0,11.75,,76.0,17,0,0,,69.0
1,27,2012, 19,36,HST, 77.0,72,0.0,0.0,,2,1.0,11.75,,74.0,16,0,0,,67.3
1,27,2012, 20,36,HST, 76.0,72,0.0,0.0,,2,0.0,11.77,,74.0,17,0,0,,66.3
1,27,2012, 21,36,HST, 76.0,74,0.0,0.0,,2,1.0,11.77,,74.0,16,0,0,,67.1
1,27,2012, 22,36,HST, 76.0,71,0.0,0.0,,2,0.0,11.77,,73.0,17,0,0,,65.9
1,27,2012, 23,36,HST, 75.0,71,0.0,0.0,,2,1.0,11.77,,72.0,17,0,0,,64.9
1,28,2012, 0,36,HST, 75.0,68,0.0,0.0,,2,0.0,11.77,,70.0,17,0,0,,63.7
1,28,2012, 1,36,HST, 74.0,72,0.0,0.0,,2,1.0,11.77,,72.0,18,0,0,,64.4
1,28,2012, 2,36,HST, 74.0,74,0.0,0.0,,2,0.0,11.77,,71.0,18,0,0,,65.2
1,28,2012, 3,36,HST, 73.0,72,0.0,0.0,,2,0.0,11.77,,70.0,18,0,0,,63.4
1,28,2012, 4,36,HST, 74.0,74,0.0,0.0,,2,1.0,11.77,,71.0,17,0,0,,65.2
1,28,2012, 5,36,HST, 73.0,73,0.0,0.0,,2,1.0,11.77,,71.0,17,0,0,,63.8
1,28,2012, 6,36,HST, 73.0,74,0.0,0.0,,2,1.0,11.78,,71.0,17,0,0,,64.2
1,28,2012, 7,36,HST, 66.0,74,0.0,0.0,,2,7.0,11.78,,67.0,19,0,0,,57.5
1,28,2012, 8,36,HST, 76.0,74,0.0,0.0,,2,185.0,11.78,,75.0,18,0,0,,67.1
1,28,2012, 9,36,HST, 73.0,63,0.0,0.0,,2,444.0,11.78,,78.0,19,0,0,11.50,59.6
1,28,2012, 10,36,HST, 82.0,54,0.0,0.0,,2,553.0,11.78,,91.0,16,0,0,,63.7
1,28,2012, 11,36,HST, 85.0,52,1.0,9.0,24,2,598.0,11.78,,97.0,11,9,4,,65.4
1,28,2012, 12,36,HST, 84.0,42,1.0,12.0,17,2,869.0,11.78,,106.0,10,12,45,,58.4
1,28,2012, 13,36,HST, 85.0,44,1.0,7.0,22,2,861.0,11.78,,111.0,7,7,22,,60.6
1,28,2012, 14,36,HST, 84.0,40,1.0,12.0,29,2,811.0,11.78,,110.0,6,12,109,,57.0
1,28,2012, 15,36,HST, 82.0,41,2.0,12.0,25,2,661.0,11.78,,102.0,4,12,82,,55.9
1,28,2012, 16,36,HST, 79.0,47,1.0,14.0,35,2,337.0,11.78,,82.0,7,14,4,,57.0
1,28,2012, 17,36,HST, 72.0,57,1.0,10.0,34,2,74.0,11.78,,73.0,10,10,358,,55.9
1,28,2012, 18,36,HST, 74.0,63,2.0,14.0,15,2,36.0,11.78,,76.0,10,14,9,,60.6
1,28,2012, 19,36,HST, 75.0,63,0.0,5.0,9,2,1.0,11.78,,74.0,11,5,6,,61.5
1,28,2012, 20,36,HST, 74.0,65,0.0,0.0,,2,0.0,11.78,,74.0,12,0,0,,61.5
1,28,2012, 21,36,HST, 73.0,70,0.0,6.0,15,2,1.0,11.78,,72.0,14,6,8,,62.6
1,28,2012, 22,36,HST, 73.0,71,1.0,15.0,12,2,1.0,11.78,,73.0,14,15,13,,63.0
1,28,2012, 23,36,HST, 73.0,71,0.0,16.0,14,2,1.0,11.78,,72.0,17,16,9,,63.0
1,29,2012, 0,36,HST, 72.0,72,0.0,0.0,,2,1.0,11.78,,70.0,15,0,0,,62.5
1,29,2012, 1,36,HST, 74.0,75,0.0,0.0,,2,1.0,11.78,,73.0,16,0,0,,65.6
1,29,2012, 2,36,HST, 72.0,78,0.0,0.0,,2,0.0,11.78,,69.0,17,0,0,,64.8
1,29,2012, 3,36,HST, 67.0,76,2.0,16.0,24,2,1.0,11.78,,65.0,19,16,8,,59.2
1,29,2012, 4,36,HST, 73.0,78,7.0,22.0,13,2,1.0,11.78,,67.0,19,22,9,,65.7
1,29,2012, 5,36,HST, 72.0,77,9.0,21.0,10,2,1.0,11.78,,70.0,17,21,8,,64.4
1,29,2012, 6,36,HST, 71.0,72,4.0,17.0,9,2,1.0,11.78,,70.0,17,17,9,,61.5
1,29,2012, 7,36,HST, 66.0,72,3.0,21.0,359,2,4.0,11.78,,67.0,20,21,10,,56.7
1,29,2012, 8,36,HST, 72.0,66,2.0,16.0,56,2,200.0,11.78,,71.0,20,16,352,11.80,60.0
1,29,2012, 9,36,HST, 80.0,55,3.0,12.0,27,2,442.0,11.78,,90.0,12,12,36,,62.4
1,29,2012, 10,36,HST, 84.0,49,4.0,19.0,4,2,639.0,11.78,,100.0,8,19,6,,62.8
1,29,2012, 11,36,HST, 87.0,46,7.0,22.0,10,2,801.0,11.78,,111.0,7,22,9,,63.7
1,29,2012, 12,36,HST, 87.0,36,5.0,25.0,24,2,879.0,11.78,,115.0,5,25,3,,56.8
1,29,2012, 13,36,HST, 85.0,43,5.0,22.0,19,2,898.0,11.78,,111.0,4,22,5,,60.0
1,29,2012, 14,36,HST, 84.0,42,3.0,20.0,18,2,803.0,11.78,,109.0,3,20,6,,58.4
1,29,2012, 15,36,HST, 83.0,44,2.0,22.0,21,2,622.0,11.78,,106.0,4,22,7,,58.8
1,29,2012, 16,36,HST, 81.0,50,4.0,16.0,15,2,368.0,11.78,,88.0,6,16,57,,60.6
1,29,2012, 17,36,HST, 75.0,62,6.0,18.0,25,2,105.0,11.78,,79.0,8,18,76,,61.1
1,29,2012, 18,36,HST, 75.0,63,10.0,19.0,11,2,14.0,11.78,,75.0,10,19,9,,61.5
1,29,2012, 19,36,HST, 75.0,69,7.0,21.0,16,2,0.0,11.78,,73.0,11,21,7,,64.1
1,29,2012, 20,36,HST, 72.0,69,5.0,20.0,16,2,1.0,11.78,,70.0,13,20,9,,61.3
1,29,2012, 21,36,HST, 72.0,76,5.0,21.0,18,2,0.0,11.78,,72.0,14,21,10,,64.0
1,29,2012, 22,36,HST, 69.0,75,0.0,15.0,15,2,0.0,11.78,,70.0,15,15,9,,60.7
1,29,2012, 23,36,HST, 72.0,77,2.0,20.0,26,2,1.0,11.78,,73.0,15,20,3,,64.4
1,30,2012, 0,36,HST, 71.0,76,7.0,15.0,10,2,1.0,11.78,,68.0,16,15,46,,63.0
1,30,2012, 1,36,HST, 73.0,77,5.0,14.0,14,2,1.0,11.78,,74.0,16,14,6,,65.4
1,30,2012, 2,36,HST, 71.0,77,3.0,18.0,12,2,1.0,11.78,,71.0,16,18,16,,63.4
1,30,2012, 3,36,HST, 71.0,75,4.0,14.0,15,2,1.0,11.78,,69.0,17,14,9,,62.7
1,30,2012, 4,36,HST, 67.0,65,0.0,15.0,11,2,1.0,11.78,,60.0,17,15,11,,54.8
1,30,2012, 5,36,HST, 67.0,65,0.0,0.0,,2,1.0,11.78,,62.0,20,0,0,,54.8
1,30,2012, 6,36,HST, 72.0,68,0.0,0.0,,2,1.0,11.78,,69.0,17,0,0,,60.8
1,30,2012, 7,36,HST, 71.0,69,0.0,0.0,,2,4.0,11.78,,69.0,18,0,0,,60.3
1,30,2012, 8,36,HST, 71.0,74,0.0,0.0,,2,53.0,11.78,,73.0,18,0,0,,62.3
1,30,2012, 9,36,HST, 73.0,76,0.0,0.0,,2,258.0,11.78,,81.0,17,0,0,,65.0
1,30,2012, 10,36,HST, 78.0,67,0.0,0.0,,2,321.0,11.78,,86.0,14,0,0,,66.1
1,30,2012, 11,36,HST, 89.0,48,0.0,0.0,,2,638.0,11.78,,110.0,6,0,0,,66.7
1,30,2012, 12,36,HST, 84.0,45,2.0,15.0,17,2,609.0,11.78,,107.0,6,15,5,,60.3
1,30,2012, 13,36,HST, 87.0,41,2.0,12.0,20,2,728.0,11.78,,114.0,4,12,46,,60.4
1,30,2012, 14,36,HST, 85.0,41,1.0,11.0,15,2,679.0,11.78,,111.0,5,11,7,,58.6
1,30,2012, 15,36,HST, 86.0,44,3.0,11.0,18,2,732.0,11.78,,112.0,3,11,6,,61.5
1,30,2012, 16,36,HST, 79.0,48,1.0,11.0,10,2,334.0,11.78,,85.0,5,11,4,,57.6
1,30,2012, 17,36,HST, 77.0,58,0.0,11.0,12,2,76.0,11.78,,79.0,8,11,5,,61.1
1,30,2012, 18,36,HST, 75.0,66,2.0,15.0,8,2,16.0,11.78,,74.0,10,15,23,,62.9
1,30,2012, 19,36,HST, 73.0,67,2.0,17.0,17,2,1.0,11.78,,72.0,12,17,8,,61.4
1,30,2012, 20,36,HST, 73.0,68,9.0,13.0,15,2,1.0,11.78,,71.0,13,13,17,,61.8
1,30,2012, 21,36,HST, 72.0,71,0.0,15.0,15,2,1.0,11.78,,72.0,15,15,11,,62.1
1,30,2012, 22,36,HST, 65.0,75,0.0,0.0,,2,0.0,11.78,,63.0,17,0,0,,56.9
1,30,2012, 23,36,HST, 71.0,73,0.0,0.0,,2,1.0,11.78,,70.0,15,0,0,,61.9
1,31,2012, 0,36,HST, 72.0,74,0.0,0.0,,2,0.0,11.78,,70.0,16,0,0,,63.2
1,31,2012, 1,36,HST, 71.0,71,0.0,0.0,,2,0.0,11.78,,70.0,16,0,0,,61.1
1,31,2012, 2,36,HST, 71.0,70,0.0,0.0,,2,1.0,11.78,,69.0,16,0,0,,60.7
1,31,2012, 3,36,HST, 73.0,71,0.0,0.0,,2,1.0,11.78,,71.0,16,0,0,,63.0
1,31,2012, 4,36,HST, 71.0,70,0.0,0.0,,2,1.0,11.78,,69.0,15,0,0,,60.7
1,31,2012, 5,36,HST, 71.0,71,0.0,0.0,,2,1.0,11.78,,70.0,18,0,0,,61.1
1,31,2012, 6,36,HST, 71.0,74,0.0,0.0,,2,1.0,11.78,,69.0,17,0,0,,62.3
1,31,2012, 7,36,HST, 71.0,74,0.0,0.0,,2,3.0,11.78,,71.0,18,0,0,,62.3
1,31,2012, 8,36,HST, 70.0,78,0.0,0.0,,2,58.0,11.78,,68.0,19,0,0,,62.8
1,31,2012, 9,36,HST, 67.0,71,0.0,0.0,,2,147.0,11.78,,71.0,18,0,0,11.00,57.3
1,31,2012, 10,36,HST, 71.0,68,0.0,0.0,,2,274.0,11.78,,75.0,14,0,0,,59.9
1,31,2012, 11,36,HST, 82.0,51,0.0,0.0,,2,486.0,11.78,,93.0,8,0,0,,62.1
1,31,2012, 12,36,HST, 83.0,53,0.0,1.0,48,2,432.0,11.78,,93.0,7,1,52,,64.1
1,31,2012, 13,36,HST, 83.0,52,0.0,0.0,,2,213.0,11.78,,95.0,9,0,0,,63.5
1,31,2012, 14,36,HST, 87.0,38,0.0,0.0,,2,655.0,11.78,,109.0,6,0,0,,58.3
1,31,2012, 15,36,HST, 83.0,42,0.0,0.0,,2,276.0,11.78,,94.0,6,0,0,,57.5
1,31,2012, 16,36,HST, 81.0,49,0.0,0.0,,2,138.0,11.78,,86.0,7,0,0,,60.0
1,31,2012, 17,36,HST, 77.0,52,0.0,0.0,,2,45.0,11.78,,78.0,8,0,0,,58.0
1,31,2012, 18,36,HST, 75.0,58,0.0,0.0,,2,6.0,11.78,,76.0,10,0,0,,59.2
1,31,2012, 19,36,HST, 74.0,62,0.0,0.0,,2,1.0,11.79,,72.0,12,0,0,,60.1
1,31,2012, 20,36,HST, 68.0,63,0.0,0.0,,2,1.0,11.79,,68.0,13,0,0,,54.9
1,31,2012, 21,36,HST, 68.0,58,0.0,0.0,,2,1.0,11.79,,69.0,13,0,0,,52.7
1,31,2012, 22,36,HST, 72.0,69,0.0,0.0,,2,1.0,11.79,,72.0,14,0,0,,61.3
1,31,2012, 23,36,HST, 70.0,68,0.0,0.0,,2,0.0,11.79,,72.0,13,0,0,,58.9
2,1,2012, 0,36,HST, 71.0,67,0.0,0.0,,2,1.0,11.79,,70.0,16,0,0,,59.5
2,1,2012, 1,36,HST, 72.0,66,0.0,0.0,,2,1.0,11.79,,69.0,16,0,0,,60.0
2,1,2012, 2,36,HST, 72.0,67,0.0,0.0,,2,0.0,11.79,,70.0,17,0,0,,60.4
2,1,2012, 3,36,HST, 71.0,64,0.0,0.0,,2,1.0,11.79,,64.0,15,0,0,,58.2
2,1,2012, 4,36,HST, 72.0,70,0.0,0.0,,2,0.0,11.79,,70.0,15,0,0,,61.7
2,1,2012, 5,36,HST, 71.0,67,0.0,0.0,,2,1.0,11.79,,68.0,15,0,0,,59.5
2,1,2012, 6,36,HST, 71.0,63,0.0,0.0,,2,1.0,11.79,,67.0,16,0,0,,57.8
2,1,2012, 7,36,HST, 72.0,63,0.0,0.0,,2,8.0,11.79,,69.0,16,0,0,,58.7
2,1,2012, 8,36,HST, 77.0,55,0.0,0.0,,2,193.0,11.79,,76.0,15,0,0,,59.6
2,1,2012, 9,36,HST, 74.0,46,0.0,0.0,,2,443.0,11.79,,92.0,12,0,0,11.60,51.9
2,1,2012, 10,36,HST, 84.0,39,0.0,0.0,,2,498.0,11.79,,101.0,6,0,0,,56.3
2,1,2012, 11,36,HST, 88.0,29,0.0,0.0,,2,650.0,11.79,,120.0,3,0,0,,51.7
2,1,2012, 12,36,HST, 84.0,35,0.0,0.0,,2,359.0,11.79,,97.0,6,0,0,,53.4
2,1,2012, 13,36,HST, 87.0,26,0.0,0.0,,2,786.0,11.79,,115.0,4,0,0,,47.9
2,1,2012, 14,36,HST, 87.0,33,0.0,0.0,,2,558.0,11.79,,108.0,4,0,0,,54.4
2,1,2012, 15,36,HST, 83.0,37,0.0,0.0,,2,523.0,11.79,,102.0,3,0,0,,54.0
2,1,2012, 16,36,HST, 80.0,41,0.0,0.0,,2,307.0,11.79,,84.0,5,0,0,,54.2
2,1,2012, 17,36,HST, 78.0,52,0.0,0.0,,2,133.0,11.79,,85.0,7,0,0,,58.9
2,1,2012, 18,36,HST, 74.0,59,0.0,0.0,,2,28.0,11.79,,74.0,8,0,0,,58.7
2,1,2012, 19,36,HST, 74.0,58,0.0,0.0,,2,0.0,11.79,,72.0,10,0,0,,58.3
2,1,2012, 20,36,HST, 74.0,67,0.0,0.0,,2,1.0,11.79,,71.0,11,0,0,,62.3
2,1,2012, 21,36,HST, 72.0,67,0.0,0.0,,2,0.0,11.79,,70.0,12,0,0,,60.4
2,1,2012, 22,36,HST, 73.0,63,2.0,16.0,12,2,0.0,11.79,,70.0,13,16,8,,59.6
2,1,2012, 23,36,HST, 72.0,63,0.0,10.0,8,2,1.0,11.79,,69.0,13,10,6,,58.7
2,2,2012, 0,36,HST, 71.0,64,3.0,14.0,10,2,0.0,11.79,,68.0,14,14,7,,58.2
2,2,2012, 1,36,HST, 72.0,63,4.0,12.0,13,2,1.0,11.79,,68.0,14,12,11,,58.7
2,2,2012, 2,36,HST, 71.0,60,0.0,15.0,13,2,1.0,11.79,,68.0,14,15,8,,56.4
2,2,2012, 3,36,HST, 71.0,61,0.0,0.0,,2,1.0,11.79,,68.0,14,0,0,,56.9
