MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,PREC,SINT,FT,FM,PEAK,PDIR,VOLT,DWPF
2,10,2011, 11,51,HST, 70.0,11,3.0,10.0,289,1,211.0,61.14,,71.0,23,10,184,13.10,13.1
2,10,2011, 12,51,HST, 70.0,3,3.0,11.0,313,1,199.0,61.14,,72.0,22,11,286,13.20,-14.3
2,10,2011, 13,51,HST, 69.0,11,4.0,12.0,309,1,90.0,61.14,,69.0,23,12,229,13.00,12.3
2,10,2011, 14,51,HST, 68.0,10,5.0,15.0,299,1,95.0,61.14,,69.0,22,15,253,13.00,9.4
2,10,2011, 15,51,HST, 68.0,25,4.0,11.0,291,1,106.0,61.18,,69.0,24,11,112,13.00,30.9
2,10,2011, 16,51,HST, 69.0,13,4.0,11.0,292,1,93.0,61.18,,68.0,23,11,253,12.90,16.1
2,10,2011, 17,51,HST, 68.0,18,4.0,10.0,278,1,53.0,61.21,,67.0,23,10,319,12.90,22.9
2,10,2011, 18,51,HST, 67.0,24,3.0,9.0,292,1,5.0,61.24,,67.0,24,9,212,12.90,29.0
2,10,2011, 19,51,HST, 67.0,28,1.0,8.0,251,1,0.0,61.24,,67.0,24,8,181,12.80,32.8
2,10,2011, 20,51,HST, 67.0,29,1.0,7.0,300,1,0.0,61.24,,67.0,24,7,306,12.80,33.7
2,10,2011, 21,51,HST, 67.0,29,0.0,5.0,91,1,0.0,61.27,,67.0,24,5,267,12.80,33.7
2,10,2011, 22,51,HST, 65.0,29,0.0,0.0,,1,0.0,62.59,,65.0,24,0,0,12.80,32.0
2,10,2011, 23,51,HST, 65.0,28,1.0,3.0,344,1,0.0,63.13,,65.0,24,3,264,12.80,31.1
2,11,2011, 0,51,HST, 64.0,28,0.0,0.0,,1,0.0,63.16,,64.0,24,0,0,12.80,30.2
2,11,2011, 1,51,HST, 64.0,27,0.0,3.0,206,1,0.0,63.18,,64.0,24,3,163,12.80,29.4
2,11,2011, 2,51,HST, 65.0,27,1.0,5.0,231,1,0.0,63.25,,65.0,24,5,194,12.80,30.2
2,11,2011, 3,51,HST, 65.0,27,2.0,6.0,255,1,0.0,63.60,,65.0,24,6,207,12.80,30.2
2,11,2011, 4,51,HST, 65.0,27,1.0,5.0,227,1,0.0,63.73,,65.0,24,5,224,12.80,30.2
2,11,2011, 5,51,HST, 64.0,27,1.0,2.0,243,1,0.0,63.81,,64.0,24,2,285,12.80,29.4
2,11,2011, 6,51,HST, 64.0,27,1.0,1.0,242,1,0.0,64.30,,64.0,24,1,239,12.80,29.4
2,11,2011, 7,51,HST, 64.0,26,0.0,2.0,247,1,3.0,64.51,,65.0,24,2,288,12.80,28.4
2,11,2011, 8,51,HST, 65.0,26,0.0,0.0,,1,49.0,64.51,,65.0,24,0,0,12.80,29.3
2,11,2011, 9,51,HST, 67.0,24,0.0,2.0,14,1,106.0,64.51,,69.0,24,2,78,12.90,29.0
2,11,2011, 10,51,HST, 70.0,28,0.0,0.0,,1,218.0,64.51,,72.0,24,0,0,13.00,35.4
2,11,2011, 11,51,HST, 69.0,33,0.0,0.0,,1,114.0,64.54,,70.0,24,0,0,12.90,38.7
2,11,2011, 12,51,HST, 68.0,31,1.0,4.0,91,1,144.0,64.62,,71.0,24,4,341,13.00,36.2
2,11,2011, 13,51,HST, 68.0,30,0.0,5.0,74,1,257.0,64.96,,70.0,24,5,76,13.20,35.4
2,11,2011, 14,51,HST, 67.0,33,1.0,6.0,74,1,107.0,66.61,,68.0,24,6,90,13.00,36.9
2,11,2011, 15,51,HST, 67.0,32,0.0,4.0,38,1,69.0,66.91,,68.0,24,4,341,13.00,36.2
2,11,2011, 16,51,HST, 66.0,31,1.0,6.0,44,1,81.0,66.94,,67.0,24,6,101,12.90,34.5
2,11,2011, 17,51,HST, 66.0,31,1.0,6.0,90,1,37.0,66.94,,66.0,24,6,336,12.90,34.5
2,11,2011, 18,51,HST, 65.0,31,1.0,4.0,70,1,5.0,66.94,,65.0,24,4,331,12.80,33.6
2,11,2011, 19,51,HST, 64.0,30,1.0,6.0,90,1,0.0,66.96,,65.0,24,6,92,12.80,31.9
2,11,2011, 20,51,HST, 64.0,30,1.0,4.0,39,1,0.0,66.96,,64.0,24,4,0,12.80,31.9
2,11,2011, 21,51,HST, 64.0,29,1.0,3.0,85,1,0.0,66.96,,64.0,24,3,38,12.80,31.1
2,11,2011, 22,51,HST, 64.0,29,0.0,2.0,355,1,0.0,66.97,,64.0,24,2,327,12.80,31.1
2,11,2011, 23,51,HST, 64.0,29,0.0,0.0,,1,0.0,66.97,,63.0,24,0,0,12.80,31.1
2,12,2011, 0,51,HST, 64.0,29,1.0,2.0,51,1,0.0,66.97,,64.0,24,2,15,12.80,31.1
2,12,2011, 1,51,HST, 64.0,29,0.0,3.0,64,1,0.0,66.97,,64.0,24,3,349,12.80,31.1
2,12,2011, 2,51,HST, 64.0,29,0.0,0.0,,1,0.0,66.97,,64.0,24,0,0,12.80,31.1
2,12,2011, 3,51,HST, 64.0,29,0.0,0.0,,1,0.0,66.97,,64.0,24,0,0,12.80,31.1
2,12,2011, 4,51,HST, 63.0,30,0.0,0.0,,1,0.0,66.97,,62.0,24,0,0,12.80,31.1
2,12,2011, 5,51,HST, 63.0,28,0.0,0.0,,1,0.0,66.97,,63.0,24,0,0,12.80,29.4
2,12,2011, 6,51,HST, 63.0,28,0.0,0.0,,1,0.0,66.97,,62.0,25,0,0,12.80,29.4
2,12,2011, 7,51,HST, 63.0,27,0.0,0.0,,1,12.0,66.97,,63.0,24,0,0,12.80,28.5
2,12,2011, 8,51,HST, 65.0,28,1.0,3.0,12,1,51.0,66.97,,65.0,24,3,0,12.80,31.1
2,12,2011, 9,51,HST, 69.0,34,1.0,4.0,74,1,138.0,66.97,,70.0,24,4,119,12.90,39.5
2,12,2011, 10,51,HST, 70.0,20,1.0,5.0,21,1,192.0,66.97,,71.0,24,5,346,13.00,27.1
2,12,2011, 11,51,HST, 69.0,28,1.0,4.0,16,1,193.0,67.06,,72.0,24,4,83,13.10,34.5
2,12,2011, 12,51,HST, 70.0,17,1.0,7.0,51,1,256.0,67.06,,73.0,24,7,81,13.20,23.2
2,12,2011, 13,51,HST, 71.0,18,2.0,4.0,32,1,181.0,67.06,,71.0,24,4,343,13.10,25.4
2,12,2011, 14,51,HST, 71.0,19,2.0,6.0,43,1,185.0,67.06,,74.0,24,6,92,13.20,26.7
2,12,2011, 15,51,HST, 71.0,12,1.0,5.0,47,1,216.0,67.06,,73.0,22,5,87,13.20,15.8
2,12,2011, 16,51,HST, 70.0,13,0.0,4.0,48,1,87.0,67.06,,70.0,23,4,83,13.10,16.9
2,12,2011, 17,51,HST, 69.0,27,0.0,0.0,,1,56.0,67.09,,69.0,24,0,0,13.00,33.6
2,12,2011, 18,51,HST, 66.0,29,0.0,0.0,,1,16.0,67.09,,65.0,24,0,0,12.90,32.8
2,12,2011, 19,51,HST, 65.0,30,0.0,0.0,,1,0.0,67.09,,64.0,24,0,0,12.90,32.8
2,12,2011, 20,51,HST, 64.0,30,0.0,0.0,,1,0.0,67.09,,63.0,24,0,0,12.90,31.9
2,12,2011, 21,51,HST, 65.0,30,0.0,0.0,,1,0.0,67.09,,64.0,24,0,0,12.90,32.8
2,12,2011, 22,51,HST, 64.0,30,0.0,0.0,,1,0.0,67.09,,63.0,24,0,0,12.80,31.9
2,12,2011, 23,51,HST, 64.0,29,0.0,0.0,,1,0.0,67.09,,62.0,24,0,0,12.80,31.1
2,13,2011, 0,51,HST, 63.0,29,0.0,0.0,,1,0.0,67.09,,62.0,24,0,0,12.80,30.2
2,13,2011, 1,51,HST, 63.0,29,0.0,0.0,,1,0.0,67.09,,62.0,25,0,0,12.80,30.2
2,13,2011, 2,51,HST, 63.0,28,0.0,0.0,,1,0.0,67.09,,62.0,25,0,0,12.80,29.4
2,13,2011, 3,51,HST, 63.0,29,0.0,0.0,,1,0.0,67.09,,61.0,25,0,0,12.80,30.2
2,13,2011, 4,51,HST, 62.0,28,0.0,0.0,,1,0.0,67.09,,61.0,25,0,0,12.80,28.5
2,13,2011, 5,51,HST, 62.0,29,0.0,0.0,,1,0.0,67.09,,60.0,25,0,0,12.80,29.4
2,13,2011, 6,51,HST, 62.0,29,0.0,0.0,,1,0.0,67.09,,60.0,25,0,0,12.80,29.4
2,13,2011, 7,51,HST, 63.0,29,0.0,0.0,,1,11.0,67.09,,62.0,25,0,0,12.80,30.2
2,13,2011, 8,51,HST, 65.0,30,0.0,0.0,,1,44.0,67.09,,64.0,24,0,0,12.80,32.8
2,13,2011, 9,51,HST, 69.0,32,1.0,3.0,287,1,101.0,67.09,,67.0,24,3,280,12.80,37.9
2,13,2011, 10,51,HST, 72.0,9,2.0,5.0,266,1,128.0,67.09,,69.0,24,5,178,12.90,10.1
2,13,2011, 11,51,HST, 74.0,0,0.0,5.0,336,1,225.0,67.09,,72.0,24,5,267,13.20,
2,13,2011, 12,51,HST, 75.0,1,1.0,7.0,1,1,329.0,67.09,,76.0,23,7,280,13.90,-31.8
2,13,2011, 13,51,HST, 78.0,0,2.0,9.0,88,1,590.0,67.09,,82.0,22,9,181,13.50,
2,13,2011, 14,51,HST, 74.0,0,2.0,8.0,5,1,300.0,67.09,,75.0,22,8,180,14.00,
2,13,2011, 15,51,HST, 74.0,0,0.0,5.0,130,1,278.0,67.09,,76.0,23,5,355,13.60,
2,13,2011, 16,51,HST, 72.0,0,0.0,0.0,,1,144.0,67.09,,72.0,22,0,0,13.20,
2,13,2011, 17,51,HST, 70.0,2,0.0,0.0,,1,59.0,67.09,,69.0,23,0,0,13.10,-22.2
2,13,2011, 18,51,HST, 69.0,12,1.0,5.0,240,1,7.0,67.09,,68.0,24,5,229,13.10,14.3
2,13,2011, 19,51,HST, 68.0,20,0.0,4.0,269,1,0.0,67.09,,67.0,24,4,183,13.00,25.4
2,13,2011, 20,51,HST, 67.0,23,0.0,0.0,,1,0.0,67.09,,67.0,24,0,0,13.00,28.0
2,13,2011, 21,51,HST, 67.0,25,0.0,3.0,174,1,0.0,67.11,,67.0,24,3,211,13.00,30.0
2,13,2011, 22,51,HST, 66.0,26,0.0,0.0,,1,0.0,67.12,,66.0,24,0,0,13.00,30.1
2,13,2011, 23,51,HST, 66.0,26,1.0,3.0,175,1,0.0,67.12,,66.0,24,3,217,13.00,30.1
2,14,2011, 0,51,HST, 66.0,27,0.0,0.0,,1,0.0,67.12,,65.0,24,0,0,13.00,31.1
2,14,2011, 1,51,HST, 65.0,27,1.0,2.0,158,1,0.0,67.12,,64.0,24,2,301,13.00,30.2
2,14,2011, 2,51,HST, 65.0,16,1.0,7.0,169,1,0.0,67.12,,63.0,24,7,219,13.00,17.7
2,14,2011, 3,51,HST, 66.0,16,1.0,7.0,139,1,0.0,67.12,,65.0,24,7,165,12.90,18.5
2,14,2011, 4,51,HST, 66.0,24,1.0,4.0,58,1,0.0,67.12,,65.0,24,4,272,12.90,28.2
2,14,2011, 5,51,HST, 65.0,25,0.0,1.0,198,1,0.0,67.12,,63.0,24,1,186,12.90,28.3
2,14,2011, 6,51,HST, 65.0,27,1.0,4.0,184,1,0.0,67.12,,64.0,24,4,215,12.90,30.2
2,14,2011, 7,51,HST, 65.0,27,0.0,0.0,,1,15.0,67.12,,64.0,24,0,0,12.90,30.2
2,14,2011, 8,51,HST, 67.0,28,1.0,3.0,233,1,62.0,67.12,,67.0,24,3,189,12.90,32.8
2,14,2011, 9,51,HST, 70.0,12,1.0,4.0,280,1,121.0,67.12,,69.0,24,4,159,12.90,15.1
2,14,2011, 10,51,HST, 72.0,5,0.0,3.0,292,1,158.0,67.12,,72.0,24,3,252,13.00,-2.6
2,14,2011, 11,51,HST, 75.0,0,2.0,4.0,277,1,322.0,67.12,,77.0,22,4,252,13.30,
2,14,2011, 12,51,HST, 76.0,0,1.0,5.0,144,1,373.0,67.12,,80.0,21,5,258,13.50,
2,14,2011, 13,51,HST, 74.0,0,2.0,7.0,252,1,259.0,67.12,,76.0,17,7,241,13.20,
2,14,2011, 14,51,HST, 71.0,3,2.0,7.0,191,1,135.0,67.12,,73.0,16,7,224,13.10,-13.7
2,14,2011, 15,51,HST, 69.0,21,1.0,5.0,245,1,59.0,67.66,,70.0,24,5,263,13.10,27.4
2,14,2011, 16,51,HST, 69.0,25,0.0,3.0,148,1,85.0,67.68,,70.0,24,3,118,13.10,31.7
2,14,2011, 17,51,HST, 69.0,26,0.0,2.0,115,1,60.0,67.68,,69.0,24,2,166,13.00,32.7
2,14,2011, 18,51,HST, 68.0,27,0.0,1.0,308,1,6.0,67.68,,67.0,24,1,37,13.00,32.8
2,14,2011, 19,51,HST, 66.0,27,0.0,0.0,,1,0.0,67.68,,65.0,24,0,0,13.00,31.1
2,14,2011, 20,51,HST, 64.0,26,0.0,0.0,,1,0.0,67.68,,63.0,24,0,0,12.90,28.4
2,14,2011, 21,51,HST, 64.0,26,0.0,3.0,207,1,0.0,67.68,,63.0,24,3,349,12.90,28.4
2,14,2011, 22,51,HST, 64.0,26,0.0,0.0,,1,0.0,67.68,,63.0,24,0,0,12.90,28.4
2,14,2011, 23,51,HST, 64.0,26,0.0,0.0,,1,0.0,67.68,,63.0,24,0,0,12.90,28.4
2,15,2011, 0,51,HST, 64.0,26,0.0,5.0,224,1,0.0,67.68,,63.0,24,5,344,12.90,28.4
2,15,2011, 1,51,HST, 65.0,27,1.0,9.0,289,1,0.0,67.68,,63.0,24,9,107,12.90,30.2
2,15,2011, 2,51,HST, 65.0,27,1.0,8.0,353,1,0.0,67.68,,63.0,24,8,72,12.90,30.2
2,15,2011, 3,51,HST, 65.0,27,1.0,4.0,132,1,0.0,67.68,,63.0,24,4,92,12.80,30.2
2,15,2011, 4,51,HST, 64.0,27,0.0,4.0,241,1,0.0,67.68,,62.0,24,4,196,12.80,29.4
2,15,2011, 5,51,HST, 64.0,28,0.0,0.0,,1,0.0,67.68,,62.0,25,0,0,12.80,30.2
2,15,2011, 6,51,HST, 64.0,28,0.0,4.0,195,1,0.0,67.68,,62.0,24,4,95,12.80,30.2
2,15,2011, 7,51,HST, 64.0,28,1.0,6.0,51,1,17.0,67.68,,63.0,24,6,107,12.80,30.2
2,15,2011, 8,51,HST, 69.0,14,5.0,12.0,72,1,61.0,67.68,,66.0,24,12,84,12.80,17.8
2,15,2011, 9,51,HST, 71.0,1,3.0,9.0,61,1,140.0,67.68,,68.0,24,9,87,12.90,-34.2
2,15,2011, 10,51,HST, 74.0,0,1.0,10.0,39,1,271.0,67.68,,73.0,24,10,79,13.10,
2,15,2011, 11,51,HST, 74.0,0,0.0,5.0,289,1,285.0,67.68,,75.0,22,5,86,13.30,
2,15,2011, 12,51,HST, 72.0,0,0.0,0.0,,1,155.0,67.68,,72.0,24,0,0,13.20,
2,15,2011, 13,51,HST, 73.0,0,1.0,4.0,121,1,200.0,67.68,,74.0,20,4,151,13.20,
2,15,2011, 14,51,HST, 75.0,0,1.0,8.0,235,1,211.0,67.68,,76.0,21,8,280,13.30,
2,15,2011, 15,51,HST, 71.0,0,0.0,2.0,151,1,75.0,67.68,,71.0,22,2,276,13.10,
2,15,2011, 16,51,HST, 72.0,1,0.0,2.0,294,2,79.0,67.68,,72.0,22,2,279,13.00,-33.6
2,15,2011, 17,51,HST, 70.0,0,0.0,5.0,205,1,86.0,67.68,,70.0,21,5,179,13.00,
2,15,2011, 18,51,HST, 67.0,3,0.0,0.0,,1,12.0,67.68,,65.0,22,0,0,12.90,-16.4
2,15,2011, 19,51,HST, 65.0,15,0.0,0.0,,1,0.0,67.68,,64.0,24,0,0,12.90,16.2
2,15,2011, 20,51,HST, 66.0,18,0.0,0.0,,1,0.0,67.68,,65.0,23,0,0,12.90,21.3
2,15,2011, 21,51,HST, 65.0,22,1.0,1.0,29,1,0.0,67.68,,64.0,24,1,44,12.90,25.2
2,15,2011, 22,51,HST, 65.0,24,0.0,4.0,25,1,0.0,67.68,,64.0,24,4,354,12.90,27.3
2,15,2011, 23,51,HST, 65.0,24,1.0,6.0,26,1,0.0,67.68,,64.0,24,6,346,12.80,27.3
2,16,2011, 0,51,HST, 66.0,25,1.0,5.0,30,1,0.0,67.68,,65.0,24,5,321,12.80,29.2
2,16,2011, 1,51,HST, 67.0,22,2.0,9.0,21,1,0.0,67.68,,65.0,24,9,68,12.80,26.9
2,16,2011, 2,51,HST, 67.0,16,2.0,8.0,21,1,0.0,67.68,,65.0,23,8,86,12.80,19.3
2,16,2011, 3,51,HST, 65.0,18,1.0,7.0,10,1,0.0,67.68,,63.0,24,7,354,12.80,20.5
2,16,2011, 4,51,HST, 66.0,18,2.0,10.0,15,1,0.0,67.68,,64.0,24,10,135,12.80,21.3
2,16,2011, 5,51,HST, 66.0,14,2.0,7.0,18,1,0.0,67.68,,64.0,24,7,352,12.80,15.5
2,16,2011, 6,51,HST, 68.0,14,3.0,8.0,35,1,0.0,67.68,,65.0,23,8,333,12.80,17.0
2,16,2011, 8,51,HST, 69.0,5,2.0,9.0,66,1,64.0,67.68,,69.0,22,9,19,12.80,-4.7
2,16,2011, 9,51,HST, 71.0,4,2.0,5.0,61,1,121.0,67.68,,72.0,21,5,85,12.90,-7.9
2,16,2011, 10,51,HST, 72.0,0,2.0,6.0,54,1,183.0,67.68,,74.0,19,6,98,13.00,
2,16,2011, 11,51,HST, 73.0,0,2.0,6.0,84,1,204.0,67.68,,78.0,18,6,76,13.10,
2,16,2011, 12,51,HST, 76.0,0,2.0,7.0,46,1,416.0,67.68,,84.0,14,7,94,13.40,
2,16,2011, 13,51,HST, 79.0,0,2.0,5.0,23,1,496.0,67.68,,94.0,12,5,353,13.50,
2,16,2011, 14,51,HST, 74.0,0,1.0,7.0,182,1,229.0,67.68,,79.0,11,7,325,13.30,
2,16,2011, 15,51,HST, 78.0,0,1.0,4.0,34,1,314.0,67.68,,87.0,11,4,294,13.50,
2,16,2011, 16,51,HST, 73.0,0,2.0,8.0,238,2,206.0,67.68,,75.0,11,8,271,13.20,
2,16,2011, 17,51,HST, 71.0,0,2.0,10.0,302,2,50.0,67.68,,72.0,12,10,250,13.10,
2,16,2011, 18,51,HST, 69.0,0,1.0,5.0,125,2,7.0,67.68,,70.0,14,5,251,13.10,
2,16,2011, 19,51,HST, 69.0,0,0.0,3.0,355,2,0.0,67.68,,69.0,17,3,132,13.10,
2,16,2011, 20,51,HST, 69.0,0,0.0,3.0,144,2,0.0,67.68,,69.0,18,3,39,13.00,
2,16,2011, 21,51,HST, 68.0,5,0.0,0.0,,2,0.0,67.68,,68.0,19,0,0,13.00,-5.4
2,16,2011, 22,51,HST, 69.0,6,0.0,5.0,165,1,0.0,67.68,,68.0,19,5,63,13.00,-0.9
2,16,2011, 23,51,HST, 67.0,10,0.0,0.0,,1,0.0,67.68,,66.0,21,0,0,13.00,8.7
2,17,2011, 0,51,HST, 67.0,15,1.0,3.0,220,1,0.0,67.68,,65.0,21,3,249,13.00,17.8
2,17,2011, 1,51,HST, 67.0,15,0.0,6.0,245,1,0.0,67.68,,65.0,22,6,19,13.00,17.8
2,17,2011, 2,51,HST, 67.0,17,0.0,2.0,165,1,0.0,67.68,,65.0,23,2,64,13.00,20.8
2,17,2011, 3,51,HST, 67.0,16,0.0,3.0,152,1,0.0,67.68,,65.0,23,3,8,13.00,19.3
2,17,2011, 4,51,HST, 67.0,17,0.0,0.0,,1,0.0,67.68,,65.0,23,0,0,13.00,20.8
2,17,2011, 5,51,HST, 67.0,19,0.0,0.0,,1,0.0,67.68,,65.0,23,0,0,12.90,23.4
2,17,2011, 6,51,HST, 66.0,18,0.0,0.0,,1,0.0,67.68,,64.0,24,0,0,12.90,21.3
2,17,2011, 7,51,HST, 68.0,12,1.0,5.0,156,1,22.0,67.68,,66.0,24,5,183,12.90,13.5
2,17,2011, 8,51,HST, 70.0,5,2.0,7.0,228,1,61.0,67.68,,68.0,23,7,175,12.90,-4.0
2,17,2011, 9,51,HST, 72.0,0,2.0,9.0,166,1,93.0,67.68,,71.0,21,9,264,12.90,
2,17,2011, 10,51,HST, 73.0,0,2.0,7.0,275,1,170.0,67.68,,74.0,19,7,278,13.00,
2,17,2011, 11,51,HST, 73.0,0,2.0,7.0,310,1,150.0,67.68,,75.0,17,7,298,13.00,
2,17,2011, 12,51,HST, 75.0,0,1.0,5.0,242,1,175.0,67.68,,78.0,17,5,229,13.20,
2,17,2011, 13,51,HST, 75.0,0,2.0,6.0,313,1,184.0,67.68,,80.0,14,6,216,13.20,
2,17,2011, 14,51,HST, 76.0,0,1.0,5.0,199,1,280.0,67.68,,83.0,12,5,158,13.30,
2,17,2011, 15,51,HST, 75.0,0,1.0,4.0,237,2,227.0,67.68,,79.0,12,4,287,13.20,
2,17,2011, 16,51,HST, 72.0,1,1.0,6.0,228,2,77.0,67.68,,74.0,15,6,205,13.10,-33.6
2,17,2011, 17,51,HST, 72.0,4,1.0,8.0,246,1,71.0,67.68,,73.0,16,8,268,13.10,-7.2
2,17,2011, 18,51,HST, 69.0,10,0.0,0.0,,1,9.0,67.68,,69.0,18,0,0,13.00,10.2
2,17,2011, 19,51,HST, 68.0,18,0.0,0.0,,1,0.0,67.68,,68.0,20,0,0,13.00,22.9
2,17,2011, 20,51,HST, 68.0,21,0.0,0.0,,1,0.0,67.68,,68.0,21,0,0,13.00,26.6
2,17,2011, 21,51,HST, 68.0,20,0.0,0.0,,1,0.0,67.68,,67.0,21,0,0,12.90,25.4
2,17,2011, 22,51,HST, 68.0,20,0.0,1.0,188,1,0.0,67.68,,67.0,22,1,243,12.90,25.4
2,17,2011, 23,51,HST, 68.0,18,0.0,0.0,,1,0.0,67.68,,68.0,23,0,0,12.90,22.9
2,18,2011, 0,51,HST, 68.0,24,1.0,6.0,224,1,0.0,67.74,,68.0,23,6,252,12.90,29.9
2,18,2011, 1,51,HST, 68.0,25,2.0,8.0,305,1,0.0,67.74,,68.0,24,8,281,12.90,30.9
2,18,2011, 2,51,HST, 68.0,26,2.0,10.0,247,1,0.0,67.74,,68.0,24,10,254,12.90,31.8
2,18,2011, 3,51,HST, 68.0,26,3.0,9.0,284,1,0.0,67.74,,68.0,24,9,158,12.90,31.8
2,18,2011, 4,51,HST, 68.0,27,3.0,9.0,296,1,0.0,67.74,,67.0,24,9,280,12.90,32.8
2,18,2011, 5,51,HST, 68.0,27,2.0,14.0,305,1,0.0,67.74,,67.0,24,14,195,12.90,32.8
2,18,2011, 6,51,HST, 68.0,27,3.0,9.0,230,1,0.0,67.74,,67.0,24,9,176,12.90,32.8
2,18,2011, 7,51,HST, 68.0,27,3.0,11.0,202,1,8.0,67.74,,67.0,24,11,262,12.90,32.8
2,18,2011, 8,51,HST, 69.0,23,3.0,11.0,287,1,44.0,67.74,,69.0,24,11,293,12.90,29.7
2,18,2011, 9,51,HST, 70.0,18,3.0,11.0,267,1,94.0,67.74,,70.0,24,11,279,12.90,24.5
2,18,2011, 10,51,HST, 71.0,13,3.0,9.0,263,1,131.0,67.74,,71.0,23,9,290,13.00,17.7
2,18,2011, 11,51,HST, 73.0,1,3.0,9.0,241,1,306.0,67.74,,75.0,20,9,244,13.20,-33.0
2,18,2011, 12,51,HST, 74.0,0,3.0,10.0,282,1,331.0,67.74,,77.0,20,10,229,13.40,
2,18,2011, 13,51,HST, 73.0,0,3.0,9.0,298,1,252.0,67.74,,79.0,22,9,296,13.90,
2,18,2011, 14,51,HST, 72.0,0,3.0,10.0,280,1,240.0,67.74,,78.0,13,10,174,13.20,
2,18,2011, 15,51,HST, 71.0,0,3.0,7.0,251,1,133.0,67.74,,75.0,14,7,309,13.20,
2,18,2011, 16,51,HST, 69.0,0,2.0,8.0,236,1,57.0,67.74,,70.0,16,8,172,13.10,
2,18,2011, 17,51,HST, 69.0,4,2.0,9.0,217,1,19.0,67.74,,68.0,18,9,278,13.10,-9.3
2,18,2011, 18,51,HST, 68.0,10,1.0,8.0,236,1,5.0,67.74,,67.0,20,8,252,13.00,9.4
2,18,2011, 19,51,HST, 67.0,20,1.0,4.0,231,1,0.0,67.74,,66.0,21,4,250,13.00,24.6
2,18,2011, 20,51,HST, 67.0,23,1.0,4.0,235,1,0.0,67.74,,67.0,22,4,185,13.00,28.0
2,18,2011, 21,51,HST, 67.0,15,0.0,2.0,233,1,0.0,67.74,,65.0,22,2,252,13.00,17.8
2,18,2011, 22,51,HST, 66.0,13,1.0,3.0,178,1,0.0,67.74,,64.0,22,3,155,12.90,13.8
2,18,2011, 23,51,HST, 65.0,8,1.0,2.0,185,1,0.0,67.74,,63.0,23,2,173,12.90,2.3
2,19,2011, 0,51,HST, 64.0,11,1.0,4.0,234,1,0.0,67.74,,62.0,23,4,228,12.90,8.5
2,19,2011, 1,51,HST, 64.0,15,0.0,3.0,271,1,0.0,67.74,,62.0,23,3,261,12.90,15.4
2,19,2011, 2,51,HST, 64.0,18,0.0,2.0,214,1,0.0,67.74,,62.0,23,2,132,12.90,19.7
2,19,2011, 3,51,HST, 65.0,21,1.0,3.0,233,1,0.0,67.74,,63.0,23,3,292,12.80,24.1
2,19,2011, 4,51,HST, 64.0,18,1.0,4.0,259,1,0.0,67.74,,62.0,24,4,175,12.80,19.7
2,19,2011, 5,51,HST, 63.0,17,0.0,3.0,208,1,0.0,67.74,,61.0,24,3,222,12.80,17.5
2,19,2011, 6,51,HST, 63.0,22,0.0,1.0,194,1,0.0,67.74,,61.0,24,1,130,12.80,23.6
2,19,2011, 7,51,HST, 65.0,12,1.0,2.0,207,1,12.0,67.74,,62.0,24,2,170,12.80,11.2
2,19,2011, 8,51,HST, 68.0,0,1.0,5.0,235,1,41.0,67.74,,65.0,24,5,156,12.80,
2,19,2011, 9,51,HST, 71.0,0,1.0,5.0,202,1,75.0,67.74,,68.0,22,5,160,12.80,
2,19,2011, 10,51,HST, 73.0,0,1.0,7.0,262,1,127.0,67.74,,72.0,21,7,284,12.90,
2,19,2011, 11,51,HST, 73.0,0,2.0,6.0,232,1,179.0,67.74,,76.0,16,6,245,13.00,
2,19,2011, 12,51,HST, 69.0,10,1.0,5.0,245,1,95.0,67.75,,72.0,23,5,277,13.00,10.2
2,19,2011, 13,51,HST, 76.0,0,2.0,7.0,270,1,574.0,67.75,,84.0,14,7,258,13.40,
2,19,2011, 14,51,HST, 69.0,2,1.0,6.0,248,1,52.0,67.90,,69.0,22,6,196,13.10,-22.8
2,19,2011, 15,51,HST, 68.0,22,0.0,4.0,206,1,46.0,68.11,,68.0,24,4,178,13.10,27.7
2,19,2011, 16,51,HST, 69.0,23,0.0,0.0,,1,151.0,68.11,,70.0,24,0,0,13.10,29.7
2,19,2011, 17,51,HST, 69.0,24,0.0,0.0,,1,51.0,68.11,,69.0,24,0,0,13.00,30.7
2,19,2011, 18,51,HST, 67.0,26,0.0,0.0,,1,11.0,68.11,,67.0,24,0,0,13.00,31.0
2,19,2011, 19,51,HST, 65.0,27,0.0,0.0,,1,0.0,68.11,,65.0,24,0,0,12.90,30.2
2,19,2011, 20,51,HST, 65.0,27,0.0,0.0,,1,0.0,68.11,,65.0,24,0,0,12.90,30.2
2,19,2011, 21,51,HST, 65.0,27,0.0,0.0,,1,0.0,68.11,,65.0,24,0,0,12.90,30.2
2,19,2011, 22,51,HST, 65.0,27,0.0,0.0,,1,0.0,68.11,,65.0,24,0,0,12.90,30.2
2,19,2011, 23,51,HST, 66.0,27,0.0,0.0,,1,0.0,68.11,,66.0,24,0,0,12.90,31.1
2,20,2011, 0,51,HST, 65.0,28,0.0,0.0,,1,0.0,68.11,,64.0,24,0,0,12.80,31.1
2,20,2011, 1,51,HST, 65.0,28,0.0,0.0,,1,0.0,68.11,,64.0,24,0,0,12.80,31.1
