MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,TLKE,PREC,FT,FM,PEAK,HI24,LO24,PDIR,VOLT,DWPF
8,22,2013, 16,58,HST, 88.0,66,6.0,11.0,239,2,311.0,,19.36,98.0,7,11,,,244,13.90,75.2
8,22,2013, 17,58,HST, 85.0,66,5.0,10.0,247,2,174.0,,19.36,91.0,7,10,,,278,14.00,72.3
8,22,2013, 18,58,HST, 81.0,74,2.0,7.0,236,2,89.0,,19.36,83.0,8,7,,,280,13.10,71.9
8,22,2013, 19,58,HST, 80.0,75,1.0,5.0,243,2,0.0,,19.36,81.0,9,5,,,252,12.90,71.3
8,22,2013, 20,58,HST, 79.0,77,2.0,5.0,97,2,0.0,,19.36,79.0,10,5,,,100,12.90,71.2
8,22,2013, 21,58,HST, 77.0,77,6.0,9.0,106,2,0.0,,19.36,76.0,11,9,,,93,12.90,69.2
8,22,2013, 22,58,HST, 77.0,78,6.0,11.0,96,2,0.0,,19.36,75.0,11,11,,,115,12.90,69.6
8,22,2013, 23,58,HST, 75.0,74,5.0,11.0,107,2,0.0,,19.36,73.0,11,11,,,76,12.90,66.1
8,23,2013, 0,58,HST, 74.0,74,4.0,10.0,104,2,0.0,,19.36,69.0,11,10,,,55,12.90,65.2
8,23,2013, 1,58,HST, 75.0,67,4.0,11.0,114,2,0.0,,19.36,73.0,11,11,,,93,12.90,63.3
8,23,2013, 2,58,HST, 77.0,69,8.0,16.0,90,2,0.0,,19.36,75.0,11,16,,,86,12.80,66.0
8,23,2013, 3,58,HST, 78.0,74,6.0,13.0,112,2,0.0,,19.36,74.0,12,13,,,108,12.80,69.0
8,23,2013, 4,58,HST, 77.0,69,9.0,16.0,111,2,0.0,,19.36,75.0,12,16,,,112,12.80,66.0
8,23,2013, 5,58,HST, 78.0,71,7.0,16.0,83,2,0.0,,19.36,75.0,12,16,,,85,12.80,67.8
8,23,2013, 6,58,HST, 77.0,73,9.0,15.0,97,2,8.0,,19.36,77.0,12,15,,,97,12.80,67.7
8,23,2013, 7,58,HST, 83.0,65,8.0,19.0,79,2,182.0,,19.36,85.0,11,19,,,102,12.90,70.0
8,23,2013, 8,58,HST, 88.0,56,5.0,19.0,176,2,490.0,,19.36,100.0,9,19,,,93,13.60,70.3
8,23,2013, 9,58,HST, 85.0,63,10.0,22.0,82,2,391.0,,19.36,90.0,9,22,,,68,13.80,71.0
8,23,2013, 10,58,HST, 87.0,61,11.0,24.0,34,2,648.0,,19.36,93.0,9,24,,,112,13.90,71.9
8,23,2013, 11,58,HST, 88.0,55,7.0,24.0,226,2,906.0,,19.36,102.0,7,24,,,30,13.90,69.8
8,23,2013, 12,58,HST, 84.0,66,9.0,23.0,211,2,576.0,,19.36,90.0,8,23,,,220,14.00,71.4
8,23,2013, 13,58,HST, 84.0,71,12.0,20.0,212,2,501.0,,19.36,87.0,8,20,,,212,14.00,73.6
8,23,2013, 14,58,HST, 87.0,64,6.0,18.0,199,2,560.0,,19.36,94.0,8,18,92.0,73.0,220,14.00,73.3
8,23,2013, 15,58,HST, 85.0,70,7.0,14.0,224,2,364.0,,19.36,92.0,8,14,,,212,14.00,74.1
8,23,2013, 16,58,HST, 85.0,68,6.0,14.0,226,2,248.0,,19.36,88.0,8,14,,,208,14.00,73.2
8,23,2013, 17,58,HST, 86.0,68,5.0,12.0,234,2,116.0,,19.36,89.0,8,12,,,247,14.00,74.2
8,23,2013, 18,58,HST, 81.0,64,7.0,17.0,42,2,112.0,,19.36,82.0,8,17,,,82,13.10,67.6
8,23,2013, 19,58,HST, 79.0,73,9.0,16.0,49,2,0.0,,19.36,78.0,9,16,,,33,12.90,69.6
8,23,2013, 20,58,HST, 74.0,76,4.0,14.0,89,2,0.0,,19.36,73.0,10,14,,,54,12.90,65.9
8,23,2013, 21,58,HST, 74.0,80,4.0,8.0,81,2,0.0,,19.36,70.0,12,8,,,66,12.90,67.4
8,23,2013, 22,58,HST, 74.0,80,5.0,9.0,73,2,0.0,,19.36,69.0,13,9,,,73,12.90,67.4
8,23,2013, 23,58,HST, 74.0,80,5.0,9.0,78,2,0.0,,19.36,69.0,13,9,,,74,12.90,67.4
8,24,2013, 0,58,HST, 69.0,87,4.0,8.0,104,2,0.0,,19.36,68.0,14,8,,,87,12.90,65.0
8,24,2013, 1,58,HST, 74.0,78,5.0,11.0,85,2,0.0,,19.36,71.0,14,11,,,97,12.80,66.7
8,24,2013, 2,58,HST, 71.0,81,3.0,8.0,118,2,0.0,,19.36,67.0,14,8,,,84,12.80,64.9
8,24,2013, 3,58,HST, 77.0,75,8.0,14.0,76,2,0.0,,19.36,73.0,14,14,,,69,12.80,68.5
8,24,2013, 4,58,HST, 75.0,79,5.0,10.0,76,2,0.0,,19.36,71.0,14,10,,,84,12.80,68.0
8,24,2013, 5,58,HST, 74.0,76,7.0,15.0,78,2,0.0,,19.36,73.0,14,15,,,93,12.80,65.9
8,24,2013, 6,58,HST, 73.0,83,4.0,9.0,102,2,10.0,,19.36,70.0,14,9,,,80,12.80,67.5
8,24,2013, 7,58,HST, 81.0,68,6.0,10.0,328,2,203.0,,19.36,87.0,12,10,,,342,13.00,69.4
8,24,2013, 8,58,HST, 84.0,59,8.0,16.0,43,2,361.0,,19.36,93.0,10,16,,,26,13.60,68.1
8,24,2013, 9,58,HST, 85.0,61,9.0,16.0,35,2,410.0,,19.36,92.0,10,16,,,38,13.80,70.0
8,24,2013, 10,58,HST, 90.0,50,6.0,17.0,22,2,809.0,,19.36,105.0,8,17,,,122,13.90,68.8
8,24,2013, 11,58,HST, 87.0,63,7.0,18.0,230,2,650.0,,19.36,93.0,8,18,,,213,13.90,72.8
8,24,2013, 12,58,HST, 87.0,60,7.0,17.0,252,2,739.0,,19.36,100.0,7,17,,,197,13.90,71.4
8,24,2013, 13,58,HST, 87.0,63,8.0,13.0,256,2,821.0,,19.36,103.0,7,13,,,250,13.90,72.8
8,24,2013, 14,58,HST, 87.0,61,7.0,14.0,248,2,930.0,,19.36,102.0,7,14,91.0,69.0,267,13.90,71.9
8,24,2013, 15,58,HST, 87.0,62,8.0,13.0,256,2,524.0,,19.36,93.0,7,13,,,241,14.00,72.4
8,24,2013, 16,58,HST, 85.0,58,8.0,17.0,126,2,250.0,,19.36,87.0,7,17,,,131,13.70,68.5
8,24,2013, 17,58,HST, 85.0,56,7.0,16.0,74,2,101.0,,19.36,86.0,7,16,,,89,13.90,67.5
8,24,2013, 18,58,HST, 81.0,63,6.0,16.0,74,2,39.0,,19.36,79.0,8,16,,,90,13.00,67.2
8,24,2013, 19,58,HST, 76.0,70,2.0,10.0,204,2,0.0,,19.36,73.0,9,10,,,104,12.90,65.5
8,24,2013, 20,58,HST, 77.0,72,5.0,10.0,65,2,0.0,,19.36,76.0,10,10,,,65,12.90,67.3
8,24,2013, 21,58,HST, 79.0,68,10.0,19.0,104,2,0.0,,19.36,76.0,10,19,,,107,12.90,67.5
8,24,2013, 22,58,HST, 77.0,69,7.0,16.0,106,2,0.0,,19.36,75.0,10,16,,,122,12.90,66.0
8,24,2013, 23,58,HST, 77.0,65,8.0,21.0,114,2,0.0,,19.36,75.0,10,21,,,96,12.90,64.3
8,25,2013, 0,58,HST, 78.0,69,10.0,19.0,103,2,0.0,,19.36,76.0,10,19,,,101,12.90,67.0
8,25,2013, 1,58,HST, 78.0,69,9.0,18.0,103,2,0.0,,19.36,76.0,11,18,,,100,12.90,67.0
8,25,2013, 2,58,HST, 76.0,72,9.0,18.0,96,2,0.0,,19.36,74.0,11,18,,,99,12.80,66.3
8,25,2013, 3,58,HST, 78.0,70,12.0,21.0,107,2,0.0,,19.36,75.0,11,21,,,112,12.80,67.4
8,25,2013, 4,58,HST, 78.0,68,11.0,23.0,101,2,0.0,,19.36,75.0,11,23,,,102,12.80,66.6
8,25,2013, 5,58,HST, 78.0,67,11.0,20.0,102,2,0.0,,19.36,75.0,11,20,,,91,12.80,66.1
8,25,2013, 6,58,HST, 79.0,64,13.0,24.0,91,2,9.0,,19.36,76.0,11,24,,,89,12.80,65.8
8,25,2013, 7,58,HST, 82.0,58,12.0,31.0,107,2,181.0,,19.36,86.0,10,31,,,89,12.90,65.7
8,25,2013, 8,58,HST, 85.0,59,9.0,26.0,173,2,482.0,,19.36,91.0,9,26,,,121,13.50,69.0
8,25,2013, 9,58,HST, 87.0,50,6.0,21.0,354,2,719.0,,19.36,103.0,8,21,,,122,13.90,66.1
8,25,2013, 10,58,HST, 86.0,57,8.0,12.0,260,2,904.0,,19.36,105.0,7,12,,,253,13.90,69.0
8,25,2013, 11,58,HST, 87.0,59,7.0,16.0,260,2,917.0,,19.36,100.0,7,16,,,254,13.90,70.9
8,25,2013, 12,58,HST, 87.0,61,5.0,13.0,255,2,607.0,,19.36,98.0,7,13,,,256,13.90,71.9
8,25,2013, 13,58,HST, 90.0,51,8.0,24.0,53,2,535.0,,19.36,97.0,7,24,,,84,13.90,69.4
8,25,2013, 14,58,HST, 92.0,46,9.0,20.0,102,2,823.0,,19.36,103.0,6,20,90.0,76.0,194,13.90,68.2
8,25,2013, 15,58,HST, 88.0,54,10.0,28.0,49,2,533.0,,19.36,93.0,6,28,,,35,13.90,69.2
8,25,2013, 16,58,HST, 88.0,55,15.0,27.0,53,2,234.0,,19.36,92.0,6,27,,,42,14.00,69.8
8,25,2013, 17,58,HST, 84.0,56,11.0,26.0,99,2,70.0,,19.36,83.0,7,26,,,52,13.60,66.6
8,25,2013, 18,58,HST, 80.0,61,10.0,25.0,81,2,48.0,,19.36,80.0,7,25,,,123,13.00,65.3
8,25,2013, 19,58,HST, 80.0,62,7.0,19.0,100,2,0.0,,19.36,78.0,8,19,,,118,12.90,65.8
8,25,2013, 20,58,HST, 80.0,64,11.0,25.0,97,2,0.0,,19.36,78.0,8,25,,,87,12.90,66.7
8,25,2013, 21,58,HST, 79.0,66,3.0,18.0,351,2,0.0,,19.36,75.0,9,18,,,119,12.90,66.6
8,25,2013, 22,58,HST, 79.0,68,7.0,16.0,55,2,0.0,,19.36,77.0,9,16,,,40,12.90,67.5
8,25,2013, 23,58,HST, 79.0,68,6.0,19.0,96,2,0.0,,19.36,75.0,10,19,,,69,12.90,67.5
8,26,2013, 0,58,HST, 78.0,70,4.0,15.0,63,2,0.0,,19.36,74.0,10,15,,,100,12.90,67.4
8,26,2013, 1,58,HST, 78.0,68,5.0,15.0,75,2,0.0,,19.36,74.0,10,15,,,59,12.90,66.6
8,26,2013, 2,58,HST, 77.0,67,8.0,21.0,104,2,0.0,,19.36,76.0,10,21,,,118,12.80,65.2
8,26,2013, 3,58,HST, 77.0,66,11.0,20.0,111,2,0.0,,19.36,77.0,10,20,,,80,12.80,64.8
8,26,2013, 4,58,HST, 77.0,71,5.0,19.0,82,2,0.0,,19.36,73.0,11,19,,,111,12.80,66.9
8,26,2013, 5,58,HST, 77.0,72,7.0,17.0,104,2,0.0,,19.36,73.0,11,17,,,104,12.80,67.3
8,26,2013, 6,58,HST, 77.0,68,10.0,17.0,102,2,9.0,,19.36,77.0,11,17,,,94,12.80,65.6
8,26,2013, 7,58,HST, 83.0,60,14.0,24.0,94,2,187.0,,19.36,87.0,10,24,,,102,13.00,67.7
8,26,2013, 8,58,HST, 85.0,52,11.0,26.0,102,2,493.0,,19.36,93.0,9,26,,,115,13.50,65.4
8,26,2013, 9,58,HST, 91.0,45,6.0,20.0,61,2,715.0,,19.36,102.0,7,20,,,99,13.90,66.7
8,26,2013, 10,58,HST, 88.0,55,9.0,15.0,252,2,896.0,,19.36,103.0,7,15,,,241,13.90,69.8
8,26,2013, 11,58,HST, 90.0,50,8.0,16.0,228,2,1057.0,,19.36,104.0,6,16,,,210,13.90,68.8
8,26,2013, 12,58,HST, 88.0,57,10.0,16.0,249,2,1090.0,,19.36,104.0,6,16,,,242,13.90,70.8
8,26,2013, 13,58,HST, 90.0,57,7.0,16.0,243,2,1099.0,,19.36,108.0,6,16,,,244,13.90,72.7
8,26,2013, 14,58,HST, 88.0,56,10.0,16.0,215,2,971.0,,19.36,100.0,6,16,92.0,75.0,213,13.90,70.3
8,26,2013, 15,58,HST, 89.0,56,7.0,16.0,235,2,792.0,,19.36,101.0,6,16,,,254,13.90,71.2
8,26,2013, 16,58,HST, 88.0,58,6.0,14.0,231,2,303.0,,19.36,97.0,6,14,,,244,13.90,71.3
8,26,2013, 17,58,HST, 87.0,55,4.0,14.0,300,2,124.0,,19.36,89.0,6,14,,,229,14.00,68.8
8,26,2013, 18,58,HST, 80.0,62,10.0,21.0,65,2,46.0,,19.36,79.0,7,21,,,41,13.00,65.8
8,26,2013, 19,58,HST, 78.0,65,10.0,18.0,90,2,0.0,,19.36,78.0,8,18,,,84,12.90,65.3
8,26,2013, 20,58,HST, 79.0,65,9.0,20.0,81,2,0.0,,19.36,76.0,8,20,,,78,12.90,66.2
8,26,2013, 21,58,HST, 79.0,66,11.0,20.0,92,2,0.0,,19.36,76.0,9,20,,,85,12.90,66.6
8,26,2013, 22,58,HST, 78.0,67,8.0,19.0,85,2,0.0,,19.36,76.0,9,19,,,98,12.90,66.1
8,26,2013, 23,58,HST, 75.0,70,4.0,14.0,74,2,0.0,,19.36,72.0,10,14,,,87,12.90,64.5
8,27,2013, 0,58,HST, 76.0,72,5.0,13.0,69,2,0.0,,19.36,71.0,10,13,,,107,12.90,66.3
8,27,2013, 1,58,HST, 75.0,70,6.0,13.0,75,2,0.0,,19.36,71.0,11,13,,,76,12.90,64.5
8,27,2013, 2,58,HST, 72.0,77,3.0,10.0,105,2,0.0,,19.36,67.0,11,10,,,106,12.80,64.4
8,27,2013, 3,58,HST, 70.0,83,1.0,7.0,260,2,0.0,,19.36,65.0,13,7,,,112,12.80,64.6
8,27,2013, 4,58,HST, 73.0,77,4.0,9.0,72,2,0.0,,19.36,68.0,13,9,,,97,12.80,65.4
8,27,2013, 5,58,HST, 72.0,75,4.0,15.0,64,2,0.0,,19.36,70.0,13,15,,,71,12.80,63.6
8,27,2013, 6,58,HST, 69.0,82,3.0,7.0,102,2,10.0,,19.36,68.0,14,7,,,112,12.70,63.3
8,27,2013, 7,58,HST, 82.0,57,4.0,10.0,73,2,190.0,,19.36,86.0,11,10,,,117,13.00,65.2
8,27,2013, 8,58,HST, 84.0,53,6.0,15.0,100,2,429.0,,19.36,88.0,9,15,,,124,13.60,65.0
8,27,2013, 9,58,HST, 87.0,52,9.0,28.0,46,2,512.0,,19.36,95.0,8,28,,,23,13.90,67.2
8,27,2013, 10,58,HST, 86.0,53,14.0,21.0,39,2,771.0,,19.36,95.0,8,21,,,47,13.90,66.8
8,27,2013, 11,58,HST, 85.0,55,4.0,27.0,316,2,576.0,,19.36,92.0,7,27,,,44,13.90,67.0
8,27,2013, 12,58,HST, 86.0,57,7.0,20.0,245,2,562.0,,19.36,92.0,7,20,,,330,14.00,69.0
8,27,2013, 13,58,HST, 83.0,61,12.0,27.0,21,2,402.0,,19.36,87.0,7,27,,,3,14.00,68.1
8,27,2013, 14,58,HST, 84.0,59,18.0,29.0,31,2,595.0,,19.36,93.0,7,29,92.0,68.0,26,14.00,68.1
8,27,2013, 15,58,HST, 86.0,58,14.0,33.0,56,2,783.0,,19.36,93.0,7,33,,,67,14.00,69.5
8,27,2013, 16,58,HST, 84.0,62,15.0,30.0,44,2,276.0,,19.36,89.0,7,30,,,71,14.00,69.6
8,27,2013, 17,58,HST, 81.0,64,12.0,30.0,50,2,77.0,,19.36,84.0,8,30,,,53,14.00,67.6
8,27,2013, 18,58,HST, 78.0,71,12.0,24.0,52,2,58.0,,19.36,79.0,9,24,,,30,13.10,67.8
8,27,2013, 19,58,HST, 77.0,73,13.0,23.0,56,2,0.0,,19.36,76.0,9,23,,,24,12.90,67.7
8,27,2013, 20,58,HST, 78.0,73,8.0,23.0,320,2,0.0,,19.36,77.0,10,23,,,11,12.90,68.6
8,27,2013, 21,58,HST, 78.0,74,9.0,20.0,50,2,0.0,,19.36,77.0,10,20,,,170,12.90,69.0
8,27,2013, 22,58,HST, 75.0,77,5.0,20.0,79,2,0.0,,19.36,73.0,11,20,,,2,12.90,67.3
8,27,2013, 23,58,HST, 75.0,78,6.0,16.0,68,2,0.0,,19.36,73.0,12,16,,,47,12.90,67.7
8,28,2013, 0,58,HST, 76.0,77,7.0,15.0,68,2,0.0,,19.36,74.0,12,15,,,84,12.90,68.3
8,28,2013, 1,58,HST, 74.0,78,9.0,18.0,89,2,0.0,,19.36,73.0,12,18,,,110,12.90,66.7
8,28,2013, 2,58,HST, 73.0,83,7.0,12.0,73,2,0.0,,19.36,69.0,13,12,,,112,12.80,67.5
8,28,2013, 3,58,HST, 72.0,86,6.0,11.0,116,2,0.0,,19.36,69.0,14,11,,,66,12.80,67.6
8,28,2013, 4,58,HST, 74.0,79,7.0,12.0,89,2,0.0,,19.36,71.0,14,12,,,62,12.80,67.1
8,28,2013, 5,58,HST, 73.0,84,8.0,13.0,84,2,0.0,,19.36,69.0,15,13,,,102,12.80,67.9
8,28,2013, 6,58,HST, 74.0,82,8.0,12.0,92,2,7.0,,19.36,72.0,15,12,,,90,12.70,68.1
8,28,2013, 7,58,HST, 79.0,70,9.0,17.0,94,2,178.0,,19.36,84.0,12,17,,,83,13.00,68.4
8,28,2013, 8,58,HST, 83.0,64,11.0,18.0,76,2,477.0,,19.36,92.0,11,18,,,85,13.60,69.5
8,28,2013, 9,58,HST, 84.0,55,11.0,18.0,69,2,700.0,,19.36,97.0,9,18,,,61,14.00,66.1
8,28,2013, 10,58,HST, 85.0,51,12.0,22.0,43,2,842.0,,19.36,97.0,8,22,,,28,13.90,64.8
8,28,2013, 11,58,HST, 88.0,50,11.0,24.0,45,2,981.0,,19.36,100.0,7,24,,,61,13.90,67.0
8,28,2013, 12,58,HST, 85.0,57,13.0,23.0,40,2,945.0,,19.36,96.0,7,23,,,28,13.90,68.0
8,28,2013, 13,58,HST, 86.0,61,12.0,27.0,63,2,1016.0,,19.36,101.0,7,27,,,28,13.90,71.0
8,28,2013, 14,58,HST, 84.0,64,10.0,24.0,45,2,807.0,,19.36,92.0,7,24,89.0,71.0,73,14.00,70.5
8,28,2013, 15,58,HST, 78.0,84,7.0,20.0,23,2,427.0,,19.36,82.0,10,20,,,18,14.00,72.8
8,28,2013, 16,58,HST, 80.0,72,12.0,18.0,51,2,219.0,,19.36,83.0,9,18,,,62,14.00,70.1
8,28,2013, 17,58,HST, 82.0,66,5.0,21.0,95,2,87.0,,19.36,84.0,9,21,,,83,13.50,69.5
8,28,2013, 18,58,HST, 79.0,70,7.0,18.0,60,2,24.0,,19.36,78.0,10,18,,,48,12.90,68.4
8,28,2013, 19,58,HST, 79.0,74,8.0,17.0,66,2,0.0,,19.36,76.0,10,17,,,42,12.90,70.0
8,28,2013, 20,58,HST, 79.0,73,6.0,17.0,89,2,0.0,,19.36,77.0,11,17,,,67,12.90,69.6
8,28,2013, 21,58,HST, 77.0,78,6.0,15.0,79,2,0.0,,19.36,77.0,12,15,,,92,12.90,69.6
8,28,2013, 22,58,HST, 78.0,77,6.0,13.0,81,2,0.0,,19.36,76.0,12,13,,,110,12.90,70.2
8,28,2013, 23,58,HST, 77.0,79,4.0,15.0,73,2,0.0,,19.36,73.0,13,15,,,122,12.90,70.0
8,29,2013, 0,58,HST, 76.0,82,3.0,8.0,48,2,0.0,,19.36,73.0,13,8,,,33,12.90,70.1
8,29,2013, 1,58,HST, 74.0,87,4.0,6.0,65,2,0.0,,19.36,69.0,15,6,,,36,12.90,69.9
8,29,2013, 2,58,HST, 74.0,87,3.0,7.0,33,2,0.0,,19.36,72.0,15,7,,,75,12.80,69.9
8,29,2013, 3,58,HST, 76.0,82,7.0,10.0,66,2,0.0,,19.36,74.0,15,10,,,76,12.80,70.1
8,29,2013, 4,58,HST, 75.0,79,4.0,9.0,91,2,0.0,,19.36,75.0,14,9,,,116,12.80,68.0
8,29,2013, 5,58,HST, 74.0,80,2.0,7.0,73,2,0.0,,19.36,73.0,14,7,,,81,12.80,67.4
8,29,2013, 6,58,HST, 78.0,75,4.0,10.0,70,2,22.0,,19.36,77.0,14,10,,,57,12.80,69.4
8,29,2013, 7,58,HST, 84.0,60,7.0,17.0,128,2,248.0,,19.36,92.0,11,17,,,128,13.20,68.6
8,29,2013, 8,58,HST, 85.0,65,7.0,16.0,224,2,507.0,,19.36,94.0,10,16,,,204,13.60,71.9
8,29,2013, 9,58,HST, 85.0,64,8.0,11.0,252,2,640.0,,19.36,97.0,9,11,,,252,13.80,71.4
8,29,2013, 10,58,HST, 86.0,61,7.0,13.0,237,2,804.0,,19.36,102.0,8,13,,,261,13.90,71.0
8,29,2013, 11,58,HST, 84.0,64,6.0,14.0,226,2,534.0,,19.36,91.0,8,14,,,253,14.00,70.5
8,29,2013, 12,58,HST, 86.0,63,5.0,17.0,242,2,385.0,,19.36,92.0,8,17,,,206,14.00,71.9
8,29,2013, 13,58,HST, 85.0,67,7.0,18.0,219,2,471.0,,19.36,88.0,8,18,,,265,14.00,72.8
8,29,2013, 14,58,HST, 86.0,67,6.0,14.0,227,2,379.0,,19.36,93.0,8,14,88.0,72.0,216,14.00,73.7
8,29,2013, 15,58,HST, 86.0,68,5.0,13.0,232,2,510.0,,19.36,91.0,8,13,,,213,14.00,74.2
8,29,2013, 16,58,HST, 86.0,68,5.0,12.0,233,2,278.0,,19.36,91.0,8,12,,,240,14.00,74.2
8,29,2013, 17,58,HST, 86.0,68,5.0,11.0,245,2,155.0,,19.36,87.0,8,11,,,237,14.00,74.2
8,29,2013, 18,58,HST, 82.0,73,2.0,10.0,232,2,67.0,,19.36,82.0,9,10,,,254,13.10,72.5
8,29,2013, 19,58,HST, 79.0,68,6.0,11.0,78,2,0.0,,19.36,77.0,10,11,,,49,12.90,67.5
8,29,2013, 20,58,HST, 77.0,68,7.0,11.0,88,2,0.0,,19.36,76.0,10,11,,,77,12.90,65.6
8,29,2013, 21,58,HST, 76.0,71,4.0,12.0,78,2,0.0,,19.36,71.0,11,12,,,84,12.90,65.9
8,29,2013, 22,58,HST, 76.0,75,5.0,10.0,104,2,0.0,,19.36,72.0,12,10,,,104,12.90,67.5
8,29,2013, 23,58,HST, 77.0,71,5.0,12.0,84,2,0.0,,19.36,73.0,12,12,,,111,12.90,66.9
8,30,2013, 0,58,HST, 73.0,76,5.0,9.0,118,2,0.0,,19.36,71.0,12,9,,,82,12.90,65.0
8,30,2013, 1,58,HST, 72.0,78,4.0,7.0,136,2,0.0,,19.36,68.0,13,7,,,93,12.80,64.8
8,30,2013, 2,58,HST, 72.0,78,7.0,11.0,93,2,0.0,,19.36,70.0,13,11,,,89,12.80,64.8
8,30,2013, 3,58,HST, 72.0,79,5.0,11.0,117,2,0.0,,19.36,70.0,13,11,,,80,12.80,65.1
8,30,2013, 4,58,HST, 70.0,81,6.0,12.0,117,2,0.0,,19.36,70.0,13,12,,,92,12.80,63.9
8,30,2013, 5,58,HST, 72.0,81,6.0,10.0,100,2,0.0,,19.36,68.0,14,10,,,97,12.80,65.8
8,30,2013, 6,58,HST, 72.0,80,5.0,9.0,106,2,7.0,,19.36,71.0,14,9,,,87,12.70,65.5
8,30,2013, 7,58,HST, 85.0,59,4.0,8.0,61,2,188.0,,19.36,90.0,11,8,,,64,12.90,69.0
8,30,2013, 8,58,HST, 85.0,60,4.0,12.0,216,2,482.0,,19.36,94.0,10,12,,,293,13.60,69.5
8,30,2013, 9,58,HST, 85.0,62,5.0,11.0,270,2,683.0,,19.36,99.0,9,11,,,247,13.90,70.5
8,30,2013, 10,58,HST, 83.0,62,5.0,12.0,235,2,591.0,,19.36,93.0,8,12,,,241,14.00,68.6
8,30,2013, 11,58,HST, 85.0,60,6.0,11.0,221,2,546.0,,19.36,96.0,8,11,,,238,14.00,69.5
8,30,2013, 12,58,HST, 88.0,61,6.0,11.0,243,2,885.0,,19.36,105.0,7,11,,,247,13.90,72.8
8,30,2013, 13,58,HST, 87.0,63,8.0,14.0,254,2,797.0,,19.36,103.0,7,14,,,250,13.90,72.8
8,30,2013, 14,58,HST, 85.0,64,6.0,12.0,263,2,716.0,,19.36,99.0,7,12,88.0,69.0,241,13.90,71.4
8,30,2013, 15,58,HST, 86.0,62,6.0,10.0,259,2,603.0,,19.36,97.0,7,10,,,267,14.00,71.4
8,30,2013, 16,58,HST, 87.0,62,6.0,14.0,248,2,286.0,,19.36,96.0,7,14,,,264,14.00,72.4
8,30,2013, 17,58,HST, 85.0,68,7.0,15.0,247,2,110.0,,19.36,86.0,7,15,,,255,14.00,73.2
8,30,2013, 18,58,HST, 80.0,74,3.0,11.0,241,2,57.0,,19.36,80.0,9,11,,,251,13.10,70.9
8,30,2013, 19,58,HST, 77.0,73,4.0,8.0,80,2,0.0,,19.36,74.0,10,8,,,78,12.90,67.7
8,30,2013, 20,58,HST, 74.0,72,7.0,9.0,103,2,0.0,,19.36,73.0,10,9,,,103,12.90,64.4
8,30,2013, 21,58,HST, 77.0,70,7.0,15.0,94,2,0.0,,19.36,75.0,11,15,,,84,12.90,66.4
8,30,2013, 22,58,HST, 77.0,70,7.0,15.0,84,2,0.0,,19.36,75.0,11,15,,,96,12.90,66.4
8,30,2013, 23,58,HST, 75.0,74,4.0,15.0,96,2,0.0,,19.36,73.0,11,15,,,94,12.90,66.1
8,31,2013, 0,58,HST, 77.0,76,5.0,10.0,82,2,0.0,,19.36,73.0,12,10,,,69,12.90,68.8
8,31,2013, 1,58,HST, 74.0,76,3.0,10.0,125,2,0.0,,19.36,71.0,12,10,,,105,12.90,65.9
8,31,2013, 2,58,HST, 72.0,81,3.0,7.0,126,2,0.0,,19.36,71.0,13,7,,,92,12.80,65.8
8,31,2013, 3,58,HST, 73.0,77,2.0,8.0,130,2,0.0,,19.36,71.0,13,8,,,94,12.80,65.4
8,31,2013, 4,58,HST, 75.0,78,3.0,8.0,70,2,0.0,,19.36,69.0,13,8,,,131,12.80,67.7
8,31,2013, 5,58,HST, 77.0,77,7.0,13.0,78,2,0.0,,19.36,73.0,14,13,,,76,12.80,69.2
8,31,2013, 6,58,HST, 78.0,68,11.0,19.0,108,2,15.0,,19.36,79.0,12,19,,,120,12.80,66.6
8,31,2013, 7,58,HST, 82.0,61,10.0,21.0,99,2,184.0,,19.36,86.0,11,21,,,100,13.00,67.2
8,31,2013, 8,58,HST, 86.0,57,12.0,23.0,107,2,480.0,,19.36,94.0,10,23,,,100,13.60,69.0
8,31,2013, 9,58,HST, 88.0,52,9.0,22.0,113,2,727.0,,19.36,100.0,8,22,,,83,13.90,68.1
8,31,2013, 10,58,HST, 86.0,53,11.0,23.0,99,2,819.0,,19.36,93.0,8,23,,,55,13.90,66.8
8,31,2013, 11,58,HST, 88.0,51,8.0,27.0,130,2,531.0,,19.36,97.0,7,27,,,90,13.90,67.6
8,31,2013, 12,58,HST, 87.0,60,7.0,18.0,231,2,625.0,,19.36,93.0,7,18,,,101,13.90,71.4
8,31,2013, 13,58,HST, 86.0,60,6.0,14.0,230,2,387.0,,19.36,97.0,7,14,,,206,14.00,70.5
8,31,2013, 14,58,HST, 90.0,48,5.0,27.0,60,2,707.0,,19.36,101.0,6,27,90.0,72.0,76,13.90,67.6
8,31,2013, 15,58,HST, 91.0,44,12.0,33.0,106,2,562.0,,19.36,99.0,6,33,,,143,13.90,66.0
8,31,2013, 16,58,HST, 88.0,47,15.0,27.0,93,2,232.0,,19.36,93.0,6,27,,,54,14.00,65.2
8,31,2013, 17,58,HST, 84.0,55,9.0,27.0,68,2,42.0,,19.36,86.0,7,27,,,108,14.00,66.1
8,31,2013, 18,58,HST, 79.0,62,9.0,21.0,84,2,16.0,,19.36,79.0,7,21,,,84,13.00,64.8
